"","CASE_ID","GPS_NAC_ADOPTER","SURVEY_SOURCE","STATE","HOME","HAVESOLAR","PROMPT1","PROMPT2","PROMPT3","PROMPT4","PROMPT5","PROMPT6","PROMPT7","PROMPT8","PROMPT9","PROMPT10","PROMPT11","PROMPT12","PROMPT13","PROMPT14","PROMPT15","PROMPT_HOME1","PROMPT_HOME2","PROMPT_HOME3","PROMPT_HOME4","PROMPT_HOME5","TIME_CONSIDERED","INST_TALKEDTO","INST_QOTE_BUY_TEXT_CLND","INST_QOTE_LSE_TEXT_CLND","MOTIVE1","MOTIVE2","MOTIVE3","MOTIVE4","MOTIVE5","MOTIVE6","MOTIVE7","MOTIVE8","MOTIVE9","INFLNC_SAW","INFLNC_PPLTALK","INFLNC_ADS","INFLNC_OTHKNEW","INFLNC_OTHKNEW_NUM","INFLNC_OTH_MULT1","INFLNC_OTH_MULT2","INFLNC_OTH_MULT3","INFLNC_OTH_MULT4","INFLNC_OTH_MULT5","INFLNC_OTH_MULT6","INFLNC_OTH_MULT7","INFLNC_OTH_ONE1","INFLNC_OTH_ONE2","INFLNC_OTH_ONE3","INFLNC_OTH_ONE4","INFLNC_OTH_ONE5","INFLNC_OTH_ONE6","DIFFICULTY1","DIFFICULTY2","DIFFICULTY3","DIFFICULTY4","DIFFICULTY5","DIFFICULTY6","CONCERN1","CONCERN2","CONCERN3","CONCERN4","CONCERN5","CONCERN6","CONCERN7","CONCERN8","CONCERN9","NPS_PANELS","ECONEVAL","ECONEVAL_SVG_PERIOD","ECONEVAL_SVGS_CLND","ECONEVAL_PYBK","ECONEVAL_PYBK_YRS_CLND","ECONEVAL_ROR","ECONEVAL_ROR_PCT_CLND","WINTER_NOPV_BINNED","SUMMER_NOPV_BINNED","PN1","PN2","PN3","E2","BB1","BB2","BB3","BTE8","BE13","BE10","Co3","VB1","VB2","VB3","VA1","VA2","VA3","VT1","VT2","VT3","VE1","VE2","VE4","VO1","VO2","VO3","RISK_AVERSION_CLND","DISCOUNTING_CLND","CIJM1","CIJM2","CIJM3","CNS1","CNS2","CNS4","HOME_MOVED_SINCE2009","SQFT_BINNED","EE1","EE2","EE3","EE4","EE5","EE6","EE7","EE8","HMYRS_1","HMYRS_1_CLEANED","HAS_POOL","HAS_AC","STANCE","PEOPLE_TOT_3PLUS","HAVE_KIDS","GENDER","AGE_BINNED","EDUC_BINNED","FINANCIAL","INCOME_BINNED","RETIRED","RETIRED_LAST5YRS","RETIRE_WHEN","RETIRE_WHEN_BINNED","type"
"437",1778,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,7,1,0,1,5,1,3,5,3,1,2,1,1,4,4,3,1,3,1,1,1,2,1,1,3,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,1,3,3,1,1,1,3,1,3,8,4,NA,NA,NA,NA,NA,NA,9,8,3,4,4,4,4,4,4,4,4,4,4,3,4,2,4,2,2,3,4,2,1,1,2,2,1,3,0,0,2,2,2,1,2,3,0,3,1,1,1,1,1,0,0,0,3,NA,0,1,4,0,0,0,4,2,2,3,1,0,NA,NA,1
"438",1779,3,2,4,NA,"1",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,7,3,0,2,5,5,3,5,5,2,4,3,2,2,4,4,1,2,2,1,2,2,3,2,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,3,1,1,2,1,1,2,1,1,1,11,1,1,45,NA,NA,NA,NA,11,11,3,4,4,4,5,3,3,5,3,5,5,5,4,4,4,5,5,5,5,4,3,3,3,3,4,5,5,10000,4,4,4,3,3,2,0,3,1,1,1,1,1,0,0,0,3,NA,1,1,3,0,0,0,3,2,1,99,0,NA,1,1,1
"439",1780,3,2,1,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,6,2,0,1,5,1,1,5,5,4,5,5,1,3,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,5,5,1,5,1,4,3,3,11,1,1,30,NA,NA,NA,NA,5,5,4,3,4,3,4,3,4,4,3,4,4,3,3,1,5,4,5,5,5,3,2,3,4,4,4,4,1,20000,3,3,3,3,4,4,0,2,1,1,1,1,1,1,1,0,3,NA,0,1,3,NA,99,1,1,3,2,5,0,NA,1,3,1
"440",1781,3,2,4,NA,"1",1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,NA,NA,NA,NA,NA,6,2,1,1,5,5,3,4,5,1,5,2,1,3,2,5,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,1,1,1,1,1,5,3,4,5,5,3,1,1,1,9,1,2,800,NA,NA,NA,NA,5,7,5,4,4,5,4,3,4,4,3,4,4,4,4,4,4,3,4,4,5,3,1,2,2,4,3,3,20,10000,3,3,3,2,1,2,0,2,1,0,1,0,0,0,1,0,2,6,0,1,3,0,0,1,3,4,1,3,0,NA,1,2,1
"441",1782,3,2,4,NA,"1",1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,NA,NA,NA,NA,NA,5,2,2,2,5,5,5,5,5,5,5,5,3,5,3,4,1,3,2,1,3,3,3,2,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,11,1,1,300,NA,NA,NA,NA,9,11,4,3,5,4,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,1,0,2,3,2,2,3,2,0,4,1,1,1,1,0,1,0,0,2,7,1,1,3,NA,99,1,1,3,1,3,0,NA,1,5,1
"442",1783,3,2,4,NA,"1",0,1,1,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,1,1,0,0,5,3,3,5,5,5,5,4,2,4,4,5,1,98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,4,4,4,2,1,1,3,2,11,1,2,1250,NA,NA,NA,NA,5,10,5,5,5,5,5,5,5,5,4,5,5,5,5,5,5,5,5,5,5,5,3,3,3,4,5,3,100,5500,3,3,3,3,3,3,1,2,0,1,1,0,0,0,0,0,2,7.5,1,1,2,0,0,1,1,4,2,3,0,NA,1,5,1
"443",1785,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,4,4,5,5,5,1,2,2,1,1,1,1,1,2,2,1,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,1,0,1,2,3,3,1,2,5,4,4,4,1,1,4,1,1,11,91,NA,NA,NA,NA,NA,NA,9,11,3,3,2,4,4,4,4,4,4,5,4,3,2,2,3,2,3,3,4,1,3,3,4,3,3,3,10,25000,3,2,3,3,3,3,0,4,1,1,1,0,0,0,0,0,98,NA,0,1,3,1,0,0,3,3,3,95,0,NA,2,NA,1
"444",1786,3,2,4,NA,"1",1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,6,2,2,0,5,3,3,4,5,5,5,5,3,3,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,1,1,1,1,3,3,3,3,1,1,1,2,1,11,1,1,200,NA,NA,NA,NA,7,7,5,5,5,5,5,5,5,5,5,5,5,5,4,5,5,3,5,5,5,3,4,3,3,3,3,4,100,6000,4,3,3,2,2,3,0,3,1,1,1,1,1,1,0,0,2,5,1,1,97,0,0,0,4,1,1,4,0,NA,1,1,1
"445",1787,3,2,1,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,7,2,1,1,5,98,5,3,5,5,5,5,5,2,4,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,1,5,5,5,4,1,3,1,1,5,3,2,1,11,1,1,80,NA,NA,NA,NA,7,9,5,5,5,5,5,5,5,4,98,4,4,5,5,5,5,5,5,5,5,5,4,4,3,4,5,5,1,5000,4,3,3,4,4,4,0,NA,1,0,0,1,1,0,0,0,3,NA,0,1,97,1,1,0,2,2,3,2,0,NA,1,4,1
"446",1788,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,1,0,1,4,3,2,4,5,3,4,3,1,3,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,3,1,1,1,1,3,3,3,3,3,2,1,1,2,8,1,1,35,NA,NA,NA,NA,5,5,5,4,4,5,4,98,5,4,3,3,98,4,4,3,4,4,5,3,4,3,1,2,3,4,4,3,100,6000,3,4,4,2,3,4,0,4,1,1,1,1,0,0,0,0,98,NA,0,0,3,0,0,0,3,4,1,95,0,NA,98,NA,1
"447",1789,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,6,5,0,0,5,1,2,4,5,4,5,2,3,2,1,3,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,1,1,1,2,1,1,1,1,2,1,1,11,1,1,25,NA,NA,NA,NA,5,4,5,5,5,5,5,5,5,3,3,4,4,5,5,5,5,5,5,5,5,4,1,3,3,3,2,4,100,6000,1,1,2,2,2,3,1,2,0,0,1,0,0,0,0,0,98,NA,0,1,3,1,1,0,2,2,3,3,0,NA,98,NA,1
"448",1790,3,2,2,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,6,1,0,1,5,3,5,5,5,5,5,5,5,5,3,4,1,3,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,4,2,2,3,2,2,4,5,5,3,3,11,1,1,100,NA,NA,NA,NA,5,6,4,3,4,4,5,3,4,5,5,5,5,5,5,4,4,5,5,5,5,5,5,5,4,4,5,4,100,50000,3,2,3,3,3,3,0,NA,1,1,0,0,0,0,0,0,2,6,NA,1,4,0,0,0,3,4,1,5,0,NA,1,2,1
"449",1791,3,2,2,NA,"1",1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,4,1,2,1,5,4,4,5,5,5,5,5,1,2,4,4,1,3,1,1,2,1,3,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,5,5,5,5,5,5,1,5,10,1,1,60,NA,NA,NA,NA,6,7,4,5,4,4,4,4,4,4,4,4,4,5,5,5,5,4,3,5,5,5,4,4,3,3,4,4,1,6000,5,5,3,3,3,3,0,3,1,1,1,0,1,0,0,0,2,16,0,0,3,1,1,0,1,3,2,4,0,NA,1,5,1
"450",1792,3,2,2,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,1,1,1,0,5,1,1,3,4,4,5,5,5,2,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,1,1,1,1,2,1,3,1,1,1,2,2,1,11,1,1,25,NA,NA,NA,NA,6,6,5,4,4,3,4,3,4,4,3,4,3,5,4,3,5,4,5,5,5,3,3,3,3,4,3,3,20,20,3,2,4,2,2,2,0,NA,1,1,1,1,1,0,0,0,3,NA,0,1,2,1,1,0,2,2,2,4,0,NA,1,5,1
"451",1793,3,2,4,NA,"1",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,6,2,1,1,5,5,1,5,3,5,1,4,1,3,5,3,1,4,2,1,2,2,3,3,2,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,5,5,2,5,5,1,1,1,1,11,1,1,125,NA,NA,NA,NA,6,8,1,1,4,1,4,1,1,5,5,5,5,3,3,1,1,3,2,5,5,5,1,3,1,1,3,4,10,7500,4,4,5,4,5,3,0,4,0,0,1,0,0,0,0,0,3,NA,0,1,4,0,0,0,4,NA,1,4,0,NA,98,NA,1
"452",1794,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,6,2,1,0,5,4,3,4,5,4,4,4,3,4,3,3,1,2,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,1,1,1,1,3,2,1,3,3,2,1,1,1,1,1,8,1,1,50,NA,NA,NA,NA,6,6,4,4,3,4,4,4,4,5,4,5,5,4,3,2,4,4,4,2,3,2,2,2,2,4,4,5,100,8000,2,3,3,1,2,2,0,2,1,1,1,0,0,0,0,0,3,NA,0,1,90,1,1,0,1,2,2,3,0,NA,2,NA,1
"453",1795,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,NA,NA,NA,NA,NA,6,1,1,1,5,5,4,5,4,3,3,3,1,4,4,4,1,3,2,1,2,2,2,1,2,NA,NA,NA,NA,NA,NA,1,1,5,1,1,2,3,3,3,3,4,4,5,3,3,10,1,1,62.5,NA,NA,NA,NA,3,7,4,3,4,3,4,3,4,5,3,5,3,4,4,4,3,4,5,5,5,3,4,3,3,4,4,3,20,10,4,4,4,3,3,3,0,1,0,0,0,0,0,0,0,1,98,NA,0,1,4,0,0,0,1,2,1,95,0,NA,98,NA,1
"454",1796,3,2,4,NA,"1",1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,NA,NA,NA,NA,NA,6,3,2,2,5,4,4,5,4,3,3,1,1,4,2,4,1,2,3,1,3,3,3,3,3,NA,NA,NA,NA,NA,NA,1,1,1,1,3,1,1,2,2,1,2,1,3,3,2,11,1,1,100,NA,NA,NA,NA,5,9,3,3,4,4,3,4,4,4,4,5,4,4,3,3,5,4,5,5,5,5,3,2,4,3,4,2,10,1e+05,3,4,4,3,3,4,1,2,1,1,0,1,1,1,0,0,3,NA,0,1,3,1,0,0,2,NA,1,95,0,NA,98,NA,1
"455",1797,3,2,4,NA,"1",0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,4,4,0,5,5,3,4,4,4,4,3,2,4,4,4,1,2,1,1,3,3,2,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,4,4,4,3,4,1,2,2,2,10,3,NA,NA,NA,NA,1,20,8,11,4,3,4,3,4,3,4,4,4,5,4,4,3,3,3,3,4,4,4,4,4,3,3,3,4,4,100,6000,3,4,4,4,3,4,0,3,0,0,0,0,0,0,0,1,2,15,1,1,3,1,0,0,2,3,2,4,0,NA,1,2,1
"456",1798,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,6,2,1,1,5,5,3,4,5,5,4,2,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,3,2,1,1,1,1,5,5,5,5,4,3,2,3,1,4,1,98,NA,NA,NA,NA,NA,11,11,4,3,4,4,4,98,4,4,98,4,4,4,3,1,4,1,3,5,5,1,2,1,3,2,3,2,5,7500,4,4,4,5,4,3,0,2,1,1,1,1,1,0,0,0,3,NA,1,1,3,1,1,1,1,2,2,3,0,NA,98,NA,1
"457",1799,3,2,4,NA,"1",0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,NA,NA,NA,NA,NA,5,2,1,1,5,5,5,5,5,5,4,5,3,2,2,3,1,1,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,0,1,1,1,1,1,1,4,4,4,4,5,4,4,1,1,11,1,1,40,NA,NA,NA,NA,5,3,2,3,3,2,3,2,3,5,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,10000,4,4,3,3,4,4,0,2,1,1,1,1,0,1,1,0,98,NA,0,NA,4,0,0,0,NA,2,2,1,1,1,NA,NA,1
"458",1800,3,2,1,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,4,1,2,5,4,3,5,4,3,2,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,3,1,2,3,3,5,2,4,3,1,3,3,3,6,1,98,NA,NA,NA,NA,NA,6,6,5,5,4,5,5,5,4,4,3,3,4,5,4,4,5,4,4,3,5,5,3,4,3,3,4,4,100,5500,3,2,3,2,2,3,0,3,1,1,1,1,1,0,0,0,3,NA,0,1,2,NA,99,0,4,3,1,95,1,1,NA,NA,1
"459",1801,3,2,1,NA,"1",0,0,1,0,0,0,0,1,1,0,0,1,0,1,0,NA,NA,NA,NA,NA,6,1,1,1,4,3,4,4,4,4,4,4,3,4,3,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,2,2,2,3,2,1,2,1,1,1,1,10,1,98,NA,NA,NA,NA,NA,3,4,5,5,5,5,4,5,5,4,3,5,4,5,5,5,5,5,5,5,4,4,1,5,1,5,3,3,10,20000,2,3,3,2,2,1,0,1,0,1,1,0,0,1,0,0,3,NA,0,1,1,0,0,1,3,NA,2,3,0,NA,1,2,1
"460",1802,3,2,1,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,7,2,0,0,5,1,5,5,5,5,5,5,1,5,4,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,3,1,5,5,1,1,1,11,1,98,NA,NA,NA,NA,NA,NA,NA,5,5,4,5,5,98,5,5,98,5,4,4,4,4,4,4,4,4,4,4,3,4,3,3,4,4,NA,NA,99,99,99,99,99,99,0,4,1,1,1,1,1,1,1,0,98,NA,0,1,99,0,0,1,NA,2,99,99,0,NA,98,NA,1
"461",1803,3,2,4,NA,"1",0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,3,5,5,5,5,2,2,5,2,2,2,2,2,2,2,2,1,3,1,1,3,3,1,1,2,NA,NA,NA,NA,NA,NA,1,1,1,2,1,1,1,1,1,5,2,2,1,1,2,11,1,1,75,NA,NA,NA,NA,8,7,1,1,4,98,1,1,1,4,98,4,4,5,5,3,3,5,2,5,5,2,1,5,2,4,3,5,100,10000,4,1,1,1,4,4,1,3,0,0,0,0,0,0,0,1,3,NA,1,1,3,1,1,0,1,NA,2,2,0,NA,1,6,1
"462",1804,3,2,4,NA,"1",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,6,2,2,1,5,5,4,4,5,5,5,5,2,4,4,4,1,1,NA,NA,NA,NA,NA,NA,NA,1,0,1,1,1,1,4,3,5,5,5,5,4,4,4,4,3,3,3,3,3,9,1,2,1200,NA,NA,NA,NA,6,9,5,5,5,5,5,5,5,5,5,5,5,3,4,4,4,3,4,4,3,4,3,4,3,3,4,4,1000,5000,3,4,3,3,4,3,0,2,1,1,1,1,0,0,1,0,2,10,1,1,2,1,0,0,3,1,2,4,0,NA,1,3,1
"463",1805,3,2,4,NA,"1",0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,1,1,1,3,5,1,2,5,5,3,4,1,1,1,2,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,2,1,1,4,3,3,3,4,99,1,2,3,3,11,1,1,101,NA,NA,NA,NA,6,7,5,3,3,4,3,2,4,5,3,5,5,3,3,1,4,2,4,3,5,1,1,3,2,4,4,4,NA,NA,3,2,2,3,2,2,0,3,1,1,1,1,1,1,1,0,1,NA,1,1,3,0,0,0,4,4,1,95,1,0,NA,NA,1
"464",1806,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,NA,NA,NA,NA,NA,1,1,0,1,5,5,5,5,5,5,5,5,3,5,4,2,1,2,3,1,1,3,3,3,3,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,2,1,1,4,3,2,3,2,1,11,1,98,NA,NA,NA,NA,NA,4,3,4,2,2,4,4,4,4,4,3,5,4,3,2,3,2,2,3,3,4,2,2,2,3,3,4,3,100,7500,2,3,3,2,3,3,0,3,0,1,1,1,0,0,0,0,3,NA,0,0,3,1,1,1,2,3,3,4,0,NA,1,4,1
"465",1807,3,2,2,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,1,1,0,0,5,98,2,5,5,4,4,2,2,2,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,2,1,1,1,1,1,1,2,1,1,11,1,98,NA,NA,NA,NA,NA,8,8,4,4,3,4,5,5,5,5,4,5,5,4,3,3,5,4,3,5,5,4,2,2,2,3,2,3,50,10000,3,2,3,2,2,4,0,4,0,1,1,1,1,1,0,0,3,NA,0,1,4,1,0,0,3,2,2,3,0,NA,98,NA,1
"466",1808,3,2,4,NA,"1",1,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,6,2,2,0,4,3,3,3,4,4,4,4,4,4,3,3,1,4,2,1,98,2,2,1,2,NA,NA,NA,NA,NA,NA,2,1,1,1,1,1,2,1,1,1,1,1,1,1,1,9,1,2,2500,NA,NA,NA,NA,9,7,3,1,3,1,3,1,3,4,3,3,4,3,3,3,3,3,4,5,4,4,3,3,2,3,3,4,0,0,3,3,3,3,3,3,0,2,1,1,1,1,1,1,1,0,3,NA,1,1,5,0,0,0,4,2,2,2,0,NA,2,NA,1
"467",1809,3,2,4,NA,"1",1,0,1,1,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,3,2,1,0,5,4,5,5,5,5,5,5,5,4,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,2,1,3,3,2,2,2,2,1,2,1,1,1,11,2,NA,NA,98,NA,NA,NA,6,4,4,4,4,4,5,4,4,4,4,4,4,4,4,4,5,4,5,5,5,4,4,4,3,4,4,3,2,20000,4,4,3,3,2,3,0,1,0,1,1,1,1,0,1,0,3,NA,0,0,3,1,0,1,4,NA,2,1,1,0,NA,NA,1
"468",1810,3,2,4,NA,"1",1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,NA,NA,NA,NA,NA,1,2,0,2,5,1,2,5,5,2,4,2,1,4,3,4,1,2,3,1,2,3,3,3,1,NA,NA,NA,NA,NA,NA,1,1,3,1,1,2,1,4,4,4,4,1,2,4,2,10,1,1,200,NA,NA,NA,NA,6,10,5,5,4,5,5,5,5,4,5,5,5,5,5,4,5,5,5,5,5,5,2,4,3,4,4,4,50,6000,3,4,4,2,3,3,0,3,0,1,1,1,0,0,0,0,3,NA,0,1,3,0,0,1,3,3,1,4,1,1,NA,NA,1
"469",1811,3,2,1,NA,"1",0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,NA,1,1,0,0,5,4,5,5,5,5,5,5,5,4,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,5,5,5,5,5,1,1,5,1,1,1,5,2,4,11,4,NA,NA,NA,NA,NA,NA,6,7,5,4,4,3,4,4,4,4,5,4,5,4,4,4,4,4,4,5,4,5,4,4,5,4,4,4,10,10000,3,3,4,3,3,3,0,1,1,1,0,0,0,1,0,0,2,10,0,1,3,0,0,0,4,3,1,3,1,0,NA,NA,1
"470",1812,3,2,4,NA,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,7,5,2,0,3,2,1,2,5,4,4,2,2,2,3,3,1,3,1,1,2,2,2,1,1,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,3,3,3,2,3,3,2,1,2,11,3,NA,NA,NA,NA,98,NA,3,6,4,4,3,5,5,3,5,4,4,4,4,3,3,3,3,3,3,3,4,3,3,3,3,4,4,4,1000,6000,4,4,3,3,4,3,0,3,0,0,0,0,0,0,0,1,2,2,0,1,2,1,1,0,1,NA,1,95,0,NA,98,NA,1
"471",1813,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,NA,NA,NA,NA,NA,1,1,0,1,5,1,3,5,4,4,4,3,4,4,3,3,1,2,2,1,1,3,3,1,3,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,2,1,2,3,2,2,2,2,9,4,NA,NA,NA,NA,NA,NA,6,6,4,5,4,5,4,4,5,4,4,5,4,4,4,3,4,4,4,4,5,4,3,4,3,3,3,3,950,5000,3,3,3,3,3,3,0,2,1,1,1,1,1,0,0,0,3,NA,1,1,2,0,0,0,4,4,1,2,1,1,NA,NA,1
"472",1814,3,2,4,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,1,1,0,1,5,4,4,4,5,5,5,4,4,4,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,3,1,2,2,3,2,1,11,1,1,100,NA,NA,NA,NA,7,8,4,4,4,4,4,4,4,5,4,5,5,4,4,3,4,4,4,4,4,3,4,3,3,3,3,3,50,8000,3,4,3,3,3,3,0,3,1,1,0,1,1,1,1,0,3,NA,1,1,97,1,1,0,4,2,99,3,1,0,NA,NA,1
"473",1815,3,2,1,NA,"1",0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,NA,NA,NA,7,2,0,0,5,2,3,5,3,4,3,2,2,4,3,4,1,1,NA,NA,NA,NA,NA,NA,NA,0,98,0,1,1,0,1,3,1,1,1,1,2,2,2,1,1,1,3,3,3,8,1,1,75,NA,NA,NA,NA,6,9,3,2,2,3,4,4,4,4,4,4,3,3,3,2,4,4,4,4,5,3,2,3,3,4,3,4,100,10000,2,3,3,2,2,2,0,2,1,1,0,1,1,0,1,0,98,NA,0,1,3,1,0,0,2,2,2,4,0,NA,1,4,1
"474",1816,3,2,4,NA,"1",1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,NA,NA,NA,NA,NA,6,5,2,0,5,4,4,4,98,4,4,4,98,2,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,5,1,1,1,4,4,2,1,4,1,3,1,1,11,1,98,NA,NA,NA,NA,NA,5,4,4,3,4,3,5,4,4,4,4,4,4,4,1,2,4,2,2,5,5,4,1,1,1,1,3,2,100,10000,3,3,3,2,2,2,0,2,1,1,1,1,1,1,1,0,3,NA,0,1,4,0,0,0,4,3,1,2,1,0,NA,NA,1
"475",1817,3,2,1,NA,"1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,2,1,0,1,5,5,4,5,5,5,5,5,5,4,2,2,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,11,1,98,NA,NA,NA,NA,NA,6,3,5,5,4,5,4,4,5,4,3,4,4,5,4,4,5,4,4,5,5,5,5,5,3,5,5,3,2,10000,1,1,1,1,1,1,0,NA,1,1,0,1,1,0,0,0,3,NA,0,1,97,0,0,0,4,1,1,95,1,0,NA,NA,1
"476",1818,3,2,1,NA,"1",0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,NA,NA,NA,NA,NA,6,1,1,1,5,99,3,4,4,99,4,3,2,99,3,99,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,99,4,99,3,99,1,99,3,99,4,99,4,99,2,11,1,1,20,NA,NA,NA,NA,6,4,4,99,2,2,2,99,99,5,99,5,99,99,2,2,99,2,2,99,99,2,2,2,99,2,99,99,50,5500,99,99,99,2,2,2,0,2,0,0,0,1,1,0,0,0,2,5,NA,1,4,1,1,0,3,3,2,3,0,NA,1,2,1
