"","CASE_ID","GPS_NAC_ADOPTER","SURVEY_SOURCE","STATE","HOME","INST_QOTE_LSE_TEXT_CLND","MOTIVE1","MOTIVE2","MOTIVE3","MOTIVE4","MOTIVE5"
"2009",3364,2,5,2,1,1,5,4,5,4,3
"2010",3365,2,5,3,1,0,5,5,5,5,1
"2011",3366,2,5,4,1,2,5,4,4,5,5
"2012",3367,2,5,3,1,1,4,5,5,4,4
"2013",3368,2,5,1,1,0,5,4,4,5,5
"2014",3369,2,5,3,1,0,5,5,5,5,5
"2015",3370,2,5,4,1,NA,3,4,4,5,5
"2016",3371,2,5,4,1,0,5,5,4,5,5
"2017",3372,2,5,2,1,NA,4,5,5,3,4
"2018",3373,2,5,2,1,2,5,4,5,5,5
"2019",3374,2,5,1,2,1,5,5,5,5,4
"2020",3375,2,5,2,1,0,5,5,1,5,5
"2021",3376,2,5,1,1,NA,3,5,5,4,3
"2022",3377,2,5,1,1,0,5,5,5,5,5
"2023",3378,2,5,4,1,1,5,4,3,4,4
"2024",3379,2,5,2,1,1,5,3,3,5,5
"2025",3380,2,5,3,1,1,5,3,4,5,5
"2026",3381,2,5,1,1,3,5,5,5,5,5
"2027",3382,2,5,4,1,0,3,3,2,3,3
"2028",3383,2,5,1,1,1,4,4,4,4,4
"2029",3384,2,5,1,1,1,5,4,4,5,5
"2030",3385,2,5,1,1,3,4,4,4,4,5
"2031",3386,2,5,4,1,1,5,3,4,5,4
"2032",3388,2,5,3,1,1,5,5,5,5,5
"2033",3389,2,5,3,1,0,5,5,4,5,3
"2034",3390,2,5,1,1,2,5,4,4,5,4
"2035",3391,2,5,3,1,NA,4,4,4,5,4
"2036",3392,2,5,4,1,NA,5,3,1,4,5
"2037",3393,2,5,1,1,NA,5,4,3,3,3
"2038",3394,2,5,2,1,1,5,4,5,5,5
"2039",3395,2,5,3,1,1,5,5,4,5,4
"2040",3396,2,5,1,1,NA,4,4,5,5,4
"2041",3397,2,5,4,1,5,5,4,4,5,4
"2042",3398,2,5,4,1,NA,5,5,5,5,5
"2043",3399,2,5,3,1,2,5,4,4,4,5
"2044",3400,2,5,1,1,NA,5,5,5,4,4
"2045",3401,2,5,1,1,2,5,4,4,4,4
"2046",3402,2,5,4,1,3,5,5,5,5,5
"2047",3403,2,5,1,1,NA,2,3,2,4,5
"2048",3404,2,5,3,1,1,5,4,4,5,5
"2049",3405,2,5,3,1,1,4,3,3,4,2
"2050",3406,2,5,4,1,1,5,5,5,5,5
"2051",3407,2,5,1,1,NA,5,4,4,3,3
"2052",3408,2,5,1,1,0,5,5,5,5,5
"2053",3409,2,5,4,1,2,5,4,3,5,5
"2054",3410,2,5,1,1,1,5,5,5,5,3
"2055",3411,2,5,2,1,0,4,5,3,5,5
"2056",3412,2,5,4,1,1,5,5,5,5,5
"2057",3413,2,5,1,1,0,5,5,5,5,5
"2058",3414,2,5,2,1,0,5,4,3,5,5
"2059",3415,2,5,1,1,2,4,4,3,4,4
"2060",3416,2,5,2,1,0,5,5,3,5,5
"2061",3417,2,5,2,1,NA,5,4,2,98,5
"2062",3418,2,5,3,1,0,5,5,5,3,5
"2063",3419,2,5,2,1,0,5,5,5,5,4
"2064",3420,2,5,3,1,0,5,5,5,5,5
"2065",3421,2,5,4,1,1,4,4,4,5,5
"2066",3423,2,5,2,1,0,5,5,4,4,4
"2067",3424,2,5,1,1,1,5,5,5,5,5
"2068",3425,2,5,4,1,0,5,5,4,5,5
"2069",3426,2,5,4,1,0,5,5,5,5,5
"2070",3428,2,5,2,1,0,5,4,4,5,4
"2071",3429,2,5,4,1,0,5,4,1,5,5
"2072",3430,2,5,4,1,1,4,4,4,4,5
"2073",3431,2,5,2,1,0,4,4,4,4,5
"2074",3432,2,5,3,1,0,5,5,3,5,4
"2075",3434,2,5,2,1,0,5,3,3,5,5
"2076",3435,2,5,2,1,1,5,3,3,5,5
"2077",3436,2,5,2,1,1,2,2,5,3,3
"2078",3437,2,5,1,1,0,4,4,5,4,5
"2079",3438,2,5,2,1,0,5,5,4,5,4
"2080",3439,2,5,4,1,NA,4,3,3,3,5
"2081",3440,2,5,4,1,0,5,5,5,5,5
"2082",3441,2,5,3,1,1,5,5,5,5,5
"2083",3442,2,5,1,1,0,4,4,4,4,5
"2084",3443,2,5,3,1,2,3,3,4,3,3
"2085",3445,2,5,1,1,1,5,5,5,5,5
"2086",3446,2,5,2,2,1,1,2,3,4,98
"2087",3447,2,5,2,1,1,4,4,3,4,3
"2088",3448,2,5,4,1,2,5,4,4,5,5
"2089",3449,2,5,2,1,0,5,5,3,3,4
"2090",3450,2,5,3,1,0,4,4,3,3,4
"2091",3451,2,5,2,1,2,4,4,5,5,4
"2092",3452,2,5,3,1,4,4,4,4,4,5
"2093",3453,2,5,3,1,1,3,3,4,3,4
"2094",3454,2,5,2,1,0,5,2,1,5,5
"2095",3455,2,5,1,1,0,5,5,5,5,5
"2096",3456,2,5,4,1,6,4,4,4,3,3
"2097",3457,2,5,3,1,0,5,5,5,5,5
"2098",3458,2,5,1,1,0,4,3,2,4,5
"2099",3459,2,5,2,1,3,5,5,4,4,5
"2100",3460,2,5,4,1,0,5,4,4,5,5
"2101",3461,2,5,3,1,0,4,4,4,5,5
"2102",3462,2,5,4,1,1,5,5,5,5,5
"2103",3463,2,5,2,1,1,5,5,2,5,5
"2104",3464,2,5,3,1,1,5,4,4,5,1
"2105",3465,2,5,1,1,1,5,4,5,3,4
"2106",3466,2,5,3,1,1,3,3,3,3,3
"2107",3467,2,5,3,1,1,5,3,3,4,2
"2108",3468,2,5,3,1,0,5,5,4,5,2
"2109",3469,2,5,1,1,0,5,5,3,5,4
"2110",3470,2,5,2,1,0,4,4,5,5,5
"2111",3471,2,5,1,1,0,5,4,1,1,1
"2112",3472,2,5,3,1,0,4,4,4,4,3
"2113",3473,2,5,3,1,1,4,3,3,3,5
"2114",3474,2,5,2,1,1,5,4,3,3,4
"2115",3475,2,5,4,1,2,5,5,4,5,98
"2116",3479,2,5,2,1,NA,5,3,3,3,3
"2117",3480,2,5,1,1,0,5,5,5,5,5
"2118",3481,2,5,2,1,NA,5,5,5,5,5
"2119",3482,2,5,1,1,0,5,4,4,5,5
"2120",3483,2,5,3,1,0,5,4,3,4,3
"2121",3484,2,5,1,1,1,4,5,3,5,5
"2122",3485,2,5,4,1,2,4,4,5,5,5
"2123",3486,2,5,2,1,NA,5,5,5,4,4
"2124",3487,2,5,2,1,0,4,4,3,3,3
"2125",3488,2,5,2,1,2,5,4,5,5,5
"2126",3489,2,5,1,1,0,5,5,4,4,4
"2127",3490,2,5,2,1,0,5,3,3,4,4
"2128",3491,2,5,1,1,0,4,4,3,3,3
"2129",3492,2,5,3,1,2,5,3,3,4,5
"2130",3493,2,5,1,1,NA,98,98,4,3,4
"2131",3494,2,5,4,1,0,5,5,3,4,1
"2132",3495,2,5,4,1,2,5,5,5,5,5
"2133",3496,2,5,3,1,2,4,5,4,5,5
"2134",3497,2,5,2,1,2,4,4,4,4,4
"2135",3498,2,5,3,1,1,4,4,4,4,4
"2136",3499,2,5,2,1,1,5,4,3,5,3
"2137",3500,2,5,3,1,1,5,5,5,5,5
"2138",3501,2,5,1,2,NA,5,5,5,5,5
"2139",3502,2,5,3,1,NA,5,3,4,5,2
"2140",3503,2,5,3,1,0,5,5,4,5,2
"2141",3504,2,5,4,1,0,5,4,3,5,5
"2142",3505,2,5,1,1,0,5,5,5,4,4
"2143",3506,2,5,1,1,0,4,4,1,1,5
"2144",3507,2,5,2,2,1,5,4,3,5,4
"2145",3508,2,5,4,1,NA,5,4,5,4,5
"2146",3509,2,5,3,1,NA,4,4,5,4,5
"2147",3510,2,5,4,1,0,5,5,3,4,4
"2148",3511,2,5,3,1,2,5,5,5,5,5
"2149",3512,2,5,3,1,3,5,5,5,5,5
"2150",3513,2,5,2,1,3,4,4,4,5,5
"2151",3514,2,5,1,1,0,5,5,4,4,4
"2152",3515,2,5,4,1,1,5,5,4,5,4
"2153",3516,2,5,1,1,1,4,3,4,5,4
"2154",3518,2,5,1,1,1,5,3,3,5,4
"2155",3519,2,5,3,1,1,5,4,4,3,4
"2156",3520,2,5,1,1,0,4,4,4,4,4
"2157",3521,2,5,3,1,1,5,4,2,5,5
"2158",3522,2,5,2,1,2,5,5,5,5,4
"2159",3523,2,5,2,1,2,4,3,4,3,4
"2160",3524,2,5,3,1,NA,5,5,3,3,4
"2161",3525,2,5,1,1,1,4,5,5,4,3
"2162",3526,2,5,3,1,0,5,4,3,5,5
"2163",3527,2,5,2,1,NA,4,3,4,4,5
"2164",3528,2,5,4,1,2,5,5,5,5,5
"2165",3530,2,5,4,1,5,5,5,1,5,5
"2166",3531,2,5,1,1,0,4,5,3,1,4
"2167",3532,2,5,3,1,NA,5,5,4,4,3
"2168",3533,2,5,4,1,5,5,5,4,4,4
